path,label
./data\416. Vespiquen\sprites\vespiquen6.png,415
./data\417. Pachirisu\pachirisu0.jpg,416
./data\417. Pachirisu\pachirisu1.jpg,416
./data\417. Pachirisu\pachirisu2.png,416
./data\417. Pachirisu\sprites\pachirisu-f0.png,416
./data\417. Pachirisu\sprites\pachirisu-f1.png,416
./data\417. Pachirisu\sprites\pachirisu-f2.png,416
./data\417. Pachirisu\sprites\pachirisu-f3.png,416
./data\417. Pachirisu\sprites\pachirisu-f4.png,416
./data\417. Pachirisu\sprites\pachirisu-f5.png,416
./data\417. Pachirisu\sprites\pachirisu-f6.png,416
./data\417. Pachirisu\sprites\pachirisu-f7.png,416
./data\418. Buizel\buizel0.jpg,417
./data\418. Buizel\buizel1.jpg,417
./data\418. Buizel\buizel2.png,417
./data\418. Buizel\sprites\buizel-f3.png,417
./data\418. Buizel\sprites\buizel-f7.png,417
./data\418. Buizel\sprites\buizel0.png,417
./data\418. Buizel\sprites\buizel1.png,417
./data\418. Buizel\sprites\buizel2.png,417
./data\418. Buizel\sprites\buizel4.png,417
./data\418. Buizel\sprites\buizel5.png,417
./data\418. Buizel\sprites\buizel6.png,417
./data\419. Floatzel\floatzel0.jpg,418
./data\419. Floatzel\floatzel1.jpg,418
./data\419. Floatzel\floatzel2.png,418
./data\419. Floatzel\sprites\floatzel-f3.png,418
./data\419. Floatzel\sprites\floatzel-f7.png,418
./data\419. Floatzel\sprites\floatzel0.png,418
./data\419. Floatzel\sprites\floatzel1.png,418
./data\419. Floatzel\sprites\floatzel2.png,418
./data\419. Floatzel\sprites\floatzel4.png,418
./data\419. Floatzel\sprites\floatzel5.png,418
./data\419. Floatzel\sprites\floatzel6.png,418
./data\420. Cherubi\cherubi0.jpg,419
./data\420. Cherubi\cherubi1.jpg,419
./data\420. Cherubi\cherubi2.png,419
./data\420. Cherubi\sprites\cherubi0.png,419
./data\420. Cherubi\sprites\cherubi1.png,419
./data\420. Cherubi\sprites\cherubi2.png,419
./data\420. Cherubi\sprites\cherubi3.png,419
./data\420. Cherubi\sprites\cherubi4.png,419
./data\420. Cherubi\sprites\cherubi5.png,419
./data\420. Cherubi\sprites\cherubi6.png,419
./data\421. Cherrim\cherrim-overcast1.jpg,420
./data\421. Cherrim\cherrim-overcast3.png,420
./data\421. Cherrim\cherrim-sunny2.jpg,420
./data\421. Cherrim\cherrim-sunshine4.png,420
./data\421. Cherrim\cherrim0.jpg,420
./data\421. Cherrim\sprites\cherrim-overcast0.png,420
./data\421. Cherrim\sprites\cherrim-overcast1.png,420
./data\421. Cherrim\sprites\cherrim-overcast2.png,420
./data\421. Cherrim\sprites\cherrim-overcast3.png,420
./data\421. Cherrim\sprites\cherrim-overcast4.png,420
./data\421. Cherrim\sprites\cherrim-overcast5.png,420
./data\421. Cherrim\sprites\cherrim-overcast6.png,420
./data\422. Shellos\shellos-east1.jpg,421
./data\422. Shellos\shellos-east3.png,421
./data\422. Shellos\shellos-west2.jpg,421
./data\422. Shellos\shellos-west4.png,421
./data\422. Shellos\shellos0.jpg,421
./data\422. Shellos\sprites\shellos-west0.png,421
./data\422. Shellos\sprites\shellos-west1.png,421
./data\422. Shellos\sprites\shellos-west2.png,421
./data\422. Shellos\sprites\shellos-west3.png,421
./data\422. Shellos\sprites\shellos-west4.png,421
./data\422. Shellos\sprites\shellos-west5.png,421
./data\422. Shellos\sprites\shellos-west6.png,421
./data\422. Shellos\sprites\shellos-west7.png,421
./data\422. Shellos\sprites\shellos-west8.png,421
./data\423. Gastrodon\gastrodon-east1.jpg,422
./data\423. Gastrodon\gastrodon-east3.png,422
./data\423. Gastrodon\gastrodon-west2.jpg,422
./data\423. Gastrodon\gastrodon-west4.png,422
./data\423. Gastrodon\gastrodon0.jpg,422
./data\423. Gastrodon\sprites\gastrodon-west0.png,422
./data\423. Gastrodon\sprites\gastrodon-west1.png,422
./data\423. Gastrodon\sprites\gastrodon-west2.png,422
./data\423. Gastrodon\sprites\gastrodon-west3.png,422
./data\423. Gastrodon\sprites\gastrodon-west4.png,422
./data\423. Gastrodon\sprites\gastrodon-west5.png,422
./data\423. Gastrodon\sprites\gastrodon-west6.png,422
./data\423. Gastrodon\sprites\gastrodon-west7.png,422
./data\423. Gastrodon\sprites\gastrodon-west8.png,422
./data\424. Ambipom\ambipom0.jpg,423
./data\424. Ambipom\ambipom1.jpg,423
./data\424. Ambipom\ambipom2.png,423
./data\424. Ambipom\sprites\ambipom-f0.png,423
./data\424. Ambipom\sprites\ambipom-f1.png,423
./data\424. Ambipom\sprites\ambipom-f2.png,423
./data\424. Ambipom\sprites\ambipom-f3.png,423
./data\424. Ambipom\sprites\ambipom-f4.png,423
./data\424. Ambipom\sprites\ambipom-f5.png,423
./data\424. Ambipom\sprites\ambipom-f6.png,423
./data\424. Ambipom\sprites\ambipom-f7.png,423
./data\424. Ambipom\sprites\ambipom-f8.png,423
./data\424. Ambipom\sprites\ambipom-f9.png,423
./data\425. Drifloon\drifloon0.jpg,424
./data\425. Drifloon\drifloon1.jpg,424
./data\425. Drifloon\drifloon2.png,424
./data\425. Drifloon\sprites\drifloon0.png,424
./data\425. Drifloon\sprites\drifloon1.png,424
./data\425. Drifloon\sprites\drifloon2.png,424
./data\425. Drifloon\sprites\drifloon3.png,424
./data\425. Drifloon\sprites\drifloon4.png,424
./data\425. Drifloon\sprites\drifloon5.png,424
./data\425. Drifloon\sprites\drifloon6.png,424
./data\425. Drifloon\sprites\drifloon7.png,424
./data\425. Drifloon\sprites\drifloon8.png,424
./data\426. Drifblim\drifblim0.jpg,425
./data\426. Drifblim\drifblim1.jpg,425
./data\426. Drifblim\drifblim2.png,425
./data\426. Drifblim\sprites\drifblim0.png,425
./data\426. Drifblim\sprites\drifblim1.png,425
./data\426. Drifblim\sprites\drifblim2.png,425
./data\426. Drifblim\sprites\drifblim3.png,425
./data\426. Drifblim\sprites\drifblim4.png,425
./data\426. Drifblim\sprites\drifblim5.png,425
./data\426. Drifblim\sprites\drifblim6.png,425
./data\426. Drifblim\sprites\drifblim7.png,425
./data\426. Drifblim\sprites\drifblim8.png,425
./data\427. Buneary\buneary0.jpg,426
./data\427. Buneary\buneary1.jpg,426
./data\427. Buneary\buneary2.png,426
./data\427. Buneary\sprites\buneary0.png,426
./data\427. Buneary\sprites\buneary1.png,426
./data\427. Buneary\sprites\buneary2.png,426
./data\427. Buneary\sprites\buneary3.png,426
./data\427. Buneary\sprites\buneary4.png,426
./data\427. Buneary\sprites\buneary5.png,426
./data\427. Buneary\sprites\buneary6.png,426
./data\427. Buneary\sprites\buneary7.png,426
./data\427. Buneary\sprites\buneary8.png,426
./data\428. Lopunny\lopunny-mega2.jpg,427
./data\428. Lopunny\lopunny0.jpg,427
./data\428. Lopunny\lopunny1.jpg,427
./data\428. Lopunny\lopunny3.png,427
./data\428. Lopunny\sprites\lopunny0.png,427
./data\428. Lopunny\sprites\lopunny1.png,427
./data\428. Lopunny\sprites\lopunny2.png,427
./data\428. Lopunny\sprites\lopunny3.png,427
./data\428. Lopunny\sprites\lopunny4.png,427
./data\428. Lopunny\sprites\lopunny5.png,427
./data\428. Lopunny\sprites\lopunny6.png,427
./data\428. Lopunny\sprites\lopunny7.png,427
./data\428. Lopunny\sprites\lopunny8.png,427
./data\429. Mismagius\mismagius0.jpg,428
./data\429. Mismagius\mismagius1.jpg,428
./data\429. Mismagius\mismagius2.png,428
./data\429. Mismagius\sprites\mismagius0.png,428
./data\429. Mismagius\sprites\mismagius1.png,428
./data\429. Mismagius\sprites\mismagius2.png,428
./data\429. Mismagius\sprites\mismagius3.png,428
./data\429. Mismagius\sprites\mismagius4.png,428
./data\429. Mismagius\sprites\mismagius5.png,428
./data\429. Mismagius\sprites\mismagius6.png,428
./data\429. Mismagius\sprites\mismagius7.png,428
./data\429. Mismagius\sprites\mismagius8.png,428
./data\429. Mismagius\sprites\mismagius9.png,428
./data\430. Honchkrow\honchkrow0.jpg,429
./data\430. Honchkrow\honchkrow1.jpg,429
./data\430. Honchkrow\honchkrow2.png,429
./data\430. Honchkrow\sprites\honchkrow0.png,429
./data\430. Honchkrow\sprites\honchkrow1.png,429
./data\430. Honchkrow\sprites\honchkrow2.png,429
./data\430. Honchkrow\sprites\honchkrow3.png,429
./data\430. Honchkrow\sprites\honchkrow4.png,429
./data\430. Honchkrow\sprites\honchkrow5.png,429
./data\430. Honchkrow\sprites\honchkrow6.png,429
./data\430. Honchkrow\sprites\honchkrow7.png,429
./data\430. Honchkrow\sprites\honchkrow8.png,429
./data\430. Honchkrow\sprites\honchkrow9.png,429
./data\431. Glameow\glameow0.jpg,430
./data\431. Glameow\glameow1.jpg,430
./data\431. Glameow\glameow2.png,430
./data\431. Glameow\sprites\glameow0.png,430
./data\431. Glameow\sprites\glameow1.png,430
./data\431. Glameow\sprites\glameow2.png,430
./data\431. Glameow\sprites\glameow3.png,430
./data\431. Glameow\sprites\glameow4.png,430
./data\431. Glameow\sprites\glameow5.png,430
./data\431. Glameow\sprites\glameow6.png,430
./data\431. Glameow\sprites\glameow7.png,430
./data\432. Purugly\purugly0.jpg,431
./data\432. Purugly\purugly1.jpg,431
./data\432. Purugly\purugly2.png,431
./data\432. Purugly\sprites\purugly0.png,431
./data\432. Purugly\sprites\purugly1.png,431
./data\432. Purugly\sprites\purugly2.png,431
./data\432. Purugly\sprites\purugly3.png,431
./data\432. Purugly\sprites\purugly4.png,431
./data\432. Purugly\sprites\purugly5.png,431
./data\432. Purugly\sprites\purugly6.png,431
./data\432. Purugly\sprites\purugly7.png,431
./data\433. Chingling\chingling0.jpg,432
./data\433. Chingling\chingling1.jpg,432
./data\433. Chingling\chingling2.png,432
./data\433. Chingling\sprites\chingling0.png,432
./data\433. Chingling\sprites\chingling1.png,432
./data\433. Chingling\sprites\chingling2.png,432
./data\433. Chingling\sprites\chingling3.png,432
./data\433. Chingling\sprites\chingling4.png,432
./data\433. Chingling\sprites\chingling5.png,432
./data\433. Chingling\sprites\chingling6.png,432
./data\433. Chingling\sprites\chingling7.png,432
./data\434. Stunky\stunky0.jpg,433
./data\434. Stunky\stunky1.jpg,433
./data\434. Stunky\stunky2.png,433
./data\434. Stunky\sprites\stunky0.png,433
./data\434. Stunky\sprites\stunky1.png,433
./data\434. Stunky\sprites\stunky2.png,433
./data\434. Stunky\sprites\stunky3.png,433
./data\434. Stunky\sprites\stunky4.png,433
./data\434. Stunky\sprites\stunky5.png,433
./data\434. Stunky\sprites\stunky6.png,433
./data\435. Skuntank\skuntank0.jpg,434
./data\435. Skuntank\skuntank1.jpg,434
./data\435. Skuntank\skuntank2.png,434
./data\435. Skuntank\sprites\skuntank0.png,434
./data\435. Skuntank\sprites\skuntank1.png,434
./data\435. Skuntank\sprites\skuntank2.png,434
./data\435. Skuntank\sprites\skuntank3.png,434
./data\435. Skuntank\sprites\skuntank4.png,434
./data\435. Skuntank\sprites\skuntank5.png,434
./data\435. Skuntank\sprites\skuntank6.png,434
./data\436. Bronzor\bronzor0.jpg,435
./data\436. Bronzor\bronzor1.jpg,435
./data\436. Bronzor\bronzor2.png,435
./data\436. Bronzor\sprites\bronzor0.png,435
./data\436. Bronzor\sprites\bronzor1.png,435
./data\436. Bronzor\sprites\bronzor2.png,435
./data\436. Bronzor\sprites\bronzor3.png,435
./data\436. Bronzor\sprites\bronzor4.png,435
./data\436. Bronzor\sprites\bronzor5.png,435
./data\436. Bronzor\sprites\bronzor6.png,435
./data\437. Bronzong\bronzong0.jpg,436
./data\437. Bronzong\bronzong1.jpg,436
./data\437. Bronzong\bronzong2.png,436
./data\437. Bronzong\sprites\bronzong0.png,436
./data\437. Bronzong\sprites\bronzong1.png,436
./data\437. Bronzong\sprites\bronzong2.png,436
./data\437. Bronzong\sprites\bronzong3.png,436
./data\437. Bronzong\sprites\bronzong4.png,436
./data\437. Bronzong\sprites\bronzong5.png,436
./data\437. Bronzong\sprites\bronzong6.png,436
./data\438. Bonsly\bonsly0.jpg,437
./data\438. Bonsly\bonsly1.jpg,437
./data\438. Bonsly\bonsly2.png,437
./data\438. Bonsly\sprites\bonsly0.png,437
./data\438. Bonsly\sprites\bonsly1.png,437
./data\438. Bonsly\sprites\bonsly2.png,437
./data\438. Bonsly\sprites\bonsly3.png,437
./data\438. Bonsly\sprites\bonsly4.png,437
./data\438. Bonsly\sprites\bonsly5.png,437
./data\438. Bonsly\sprites\bonsly6.png,437
./data\438. Bonsly\sprites\bonsly7.png,437
./data\438. Bonsly\sprites\bonsly8.png,437
./data\439. Mime Jr\mime-jr0.jpg,438
./data\439. Mime Jr\mime-jr1.jpg,438
./data\439. Mime Jr\mime-jr2.png,438
./data\439. Mime Jr\sprites\mime-jr0.png,438
./data\439. Mime Jr\sprites\mime-jr1.png,438
./data\439. Mime Jr\sprites\mime-jr2.png,438
./data\439. Mime Jr\sprites\mime-jr3.png,438
./data\439. Mime Jr\sprites\mime-jr4.png,438
./data\439. Mime Jr\sprites\mime-jr5.png,438
./data\439. Mime Jr\sprites\mime-jr6.png,438
./data\439. Mime Jr\sprites\mime-jr7.png,438
./data\439. Mime Jr\sprites\mime-jr8.png,438
./data\440. Happiny\happiny0.jpg,439
./data\440. Happiny\happiny1.jpg,439
./data\440. Happiny\happiny2.png,439
./data\440. Happiny\sprites\happiny0.png,439
./data\440. Happiny\sprites\happiny1.png,439
./data\440. Happiny\sprites\happiny2.png,439
./data\440. Happiny\sprites\happiny3.png,439
./data\440. Happiny\sprites\happiny4.png,439
./data\440. Happiny\sprites\happiny5.png,439
./data\440. Happiny\sprites\happiny6.png,439
./data\440. Happiny\sprites\happiny7.png,439
./data\440. Happiny\sprites\happiny8.png,439
./data\441. Chatot\chatot0.jpg,440
./data\441. Chatot\chatot1.jpg,440
./data\441. Chatot\chatot2.png,440
./data\441. Chatot\sprites\chatot0.png,440
./data\441. Chatot\sprites\chatot1.png,440
./data\441. Chatot\sprites\chatot2.png,440
./data\441. Chatot\sprites\chatot3.png,440
./data\441. Chatot\sprites\chatot4.png,440
./data\441. Chatot\sprites\chatot5.png,440
./data\441. Chatot\sprites\chatot6.png,440
./data\441. Chatot\sprites\chatot7.png,440
./data\442. Spiritomb\spiritomb0.jpg,441
./data\442. Spiritomb\spiritomb1.jpg,441
./data\442. Spiritomb\spiritomb2.png,441
./data\442. Spiritomb\sprites\spiritomb0.png,441
./data\442. Spiritomb\sprites\spiritomb1.png,441
./data\442. Spiritomb\sprites\spiritomb2.png,441
./data\442. Spiritomb\sprites\spiritomb3.png,441
./data\442. Spiritomb\sprites\spiritomb4.png,441
./data\442. Spiritomb\sprites\spiritomb5.png,441
./data\442. Spiritomb\sprites\spiritomb6.png,441
./data\443. Gible\gible0.jpg,442
./data\443. Gible\gible1.jpg,442
./data\443. Gible\gible2.png,442
./data\443. Gible\sprites\gible-f0.png,442
./data\443. Gible\sprites\gible-f1.png,442
./data\443. Gible\sprites\gible-f2.png,442
./data\443. Gible\sprites\gible-f3.png,442
./data\443. Gible\sprites\gible-f5.png,442
./data\443. Gible\sprites\gible-f6.png,442
./data\443. Gible\sprites\gible-f7.png,442
./data\443. Gible\sprites\gible-f8.png,442
./data\443. Gible\sprites\gible4.png,442
./data\444. Gabite\gabite0.jpg,443
./data\444. Gabite\gabite1.jpg,443
./data\444. Gabite\gabite2.png,443
./data\444. Gabite\sprites\gabite-f0.png,443
./data\444. Gabite\sprites\gabite-f1.png,443
./data\444. Gabite\sprites\gabite-f2.png,443
./data\444. Gabite\sprites\gabite-f3.png,443
./data\444. Gabite\sprites\gabite-f5.png,443
./data\444. Gabite\sprites\gabite-f6.png,443
./data\444. Gabite\sprites\gabite-f7.png,443
./data\444. Gabite\sprites\gabite-f8.png,443
./data\444. Gabite\sprites\gabite4.png,443
./data\445. Garchomp\garchomp-mega2.jpg,444
./data\445. Garchomp\garchomp0.jpg,444
./data\445. Garchomp\garchomp1.jpg,444
./data\445. Garchomp\garchomp3.png,444
./data\445. Garchomp\sprites\garchomp-f0.png,444
./data\445. Garchomp\sprites\garchomp-f1.png,444
./data\445. Garchomp\sprites\garchomp-f2.png,444
./data\445. Garchomp\sprites\garchomp-f3.png,444
./data\445. Garchomp\sprites\garchomp-f5.png,444
./data\445. Garchomp\sprites\garchomp-f6.png,444
./data\445. Garchomp\sprites\garchomp-f7.png,444
./data\445. Garchomp\sprites\garchomp-f8.png,444
./data\445. Garchomp\sprites\garchomp4.png,444
./data\446. Munchlax\munchlax0.jpg,445
./data\446. Munchlax\munchlax1.jpg,445
./data\446. Munchlax\munchlax2.png,445
./data\446. Munchlax\sprites\munchlax0.png,445
./data\446. Munchlax\sprites\munchlax1.png,445
./data\446. Munchlax\sprites\munchlax2.png,445
./data\446. Munchlax\sprites\munchlax3.png,445
./data\446. Munchlax\sprites\munchlax4.png,445
./data\446. Munchlax\sprites\munchlax5.png,445
./data\446. Munchlax\sprites\munchlax6.png,445
./data\446. Munchlax\sprites\munchlax7.png,445
./data\446. Munchlax\sprites\munchlax8.png,445
./data\447. Riolu\riolu0.jpg,446
./data\447. Riolu\riolu1.jpg,446
./data\447. Riolu\riolu2.png,446
./data\447. Riolu\sprites\riolu0.png,446
./data\447. Riolu\sprites\riolu1.png,446
./data\447. Riolu\sprites\riolu2.png,446
./data\447. Riolu\sprites\riolu3.png,446
./data\447. Riolu\sprites\riolu4.png,446
./data\447. Riolu\sprites\riolu5.png,446
./data\447. Riolu\sprites\riolu6.png,446
./data\447. Riolu\sprites\riolu7.png,446
./data\447. Riolu\sprites\riolu8.png,446
./data\448. Lucario\lucario-mega2.jpg,447
./data\448. Lucario\lucario0.jpg,447
./data\448. Lucario\lucario1.jpg,447
./data\448. Lucario\lucario3.png,447
./data\448. Lucario\sprites\lucario0.png,447
./data\448. Lucario\sprites\lucario1.png,447
./data\448. Lucario\sprites\lucario2.png,447
./data\448. Lucario\sprites\lucario3.png,447
./data\448. Lucario\sprites\lucario4.png,447
./data\448. Lucario\sprites\lucario5.png,447
./data\448. Lucario\sprites\lucario6.png,447
./data\448. Lucario\sprites\lucario7.png,447
./data\448. Lucario\sprites\lucario8.png,447
./data\449. Hippopotas\hippopotas0.jpg,448
./data\449. Hippopotas\hippopotas1.jpg,448
./data\449. Hippopotas\hippopotas2.png,448
./data\449. Hippopotas\sprites\hippopotas-f0.png,448
./data\449. Hippopotas\sprites\hippopotas-f1.png,448
./data\449. Hippopotas\sprites\hippopotas-f2.png,448
./data\449. Hippopotas\sprites\hippopotas-f4.png,448
./data\449. Hippopotas\sprites\hippopotas-f5.png,448
./data\449. Hippopotas\sprites\hippopotas-f6.png,448
./data\449. Hippopotas\sprites\hippopotas3.png,448
./data\450. Hippowdon\hippowdon0.jpg,449
./data\450. Hippowdon\hippowdon1.jpg,449
./data\450. Hippowdon\hippowdon2.png,449
./data\450. Hippowdon\sprites\hippowdon-f0.png,449
./data\450. Hippowdon\sprites\hippowdon-f1.png,449
./data\450. Hippowdon\sprites\hippowdon-f2.png,449
./data\450. Hippowdon\sprites\hippowdon-f4.png,449
./data\450. Hippowdon\sprites\hippowdon-f5.png,449
./data\450. Hippowdon\sprites\hippowdon-f6.png,449
./data\450. Hippowdon\sprites\hippowdon3.png,449
./data\451. Skorupi\skorupi0.jpg,450
./data\451. Skorupi\skorupi1.jpg,450
./data\451. Skorupi\skorupi2.png,450
./data\451. Skorupi\sprites\skorupi0.png,450
./data\451. Skorupi\sprites\skorupi1.png,450
./data\451. Skorupi\sprites\skorupi2.png,450
./data\451. Skorupi\sprites\skorupi3.png,450
./data\451. Skorupi\sprites\skorupi4.png,450
./data\451. Skorupi\sprites\skorupi5.png,450
./data\451. Skorupi\sprites\skorupi6.png,450
./data\452. Drapion\drapion0.jpg,451
./data\452. Drapion\drapion1.jpg,451
./data\452. Drapion\drapion2.png,451
./data\452. Drapion\sprites\drapion0.png,451
./data\452. Drapion\sprites\drapion1.png,451
./data\452. Drapion\sprites\drapion2.png,451
./data\452. Drapion\sprites\drapion3.png,451
./data\452. Drapion\sprites\drapion4.png,451
./data\452. Drapion\sprites\drapion5.png,451
./data\452. Drapion\sprites\drapion6.png,451
./data\453. Croagunk\croagunk0.jpg,452
./data\453. Croagunk\croagunk1.jpg,452
./data\453. Croagunk\croagunk2.png,452
./data\453. Croagunk\sprites\croagunk-f0.png,452
./data\453. Croagunk\sprites\croagunk-f1.png,452
./data\453. Croagunk\sprites\croagunk-f2.png,452
./data\453. Croagunk\sprites\croagunk-f4.png,452
./data\453. Croagunk\sprites\croagunk-f5.png,452
./data\453. Croagunk\sprites\croagunk-f6.png,452
./data\453. Croagunk\sprites\croagunk3.png,452
./data\454. Toxicroak\toxicroak0.jpg,453
